Date              ,Ashokan East Storage,Ashokan East Elevation,Ashokan West Storage,Ashokan West Elevation,Schoharie Storage,Schoharie Elevation,Rondout Storage,Rondout Elevation,Neversink Storage,Neversink Elevation,Pepacton Storage,Pepacton Elevation,Cannonsville Storage,Cannonsville Elevation
1151884800,81.72,587.72,47.83,590.62,17.13,1123.07,49.3,838.89,35.48,1439.91,145.05,1280.71,100.06,1152.07
1151971200,81.62,587.66,47.81,590.6,16.89,1122.34,49.08,838.56,35.46,1439.88,144.93,1280.64,99.29,1151.59
1152057600,81.46,587.57,47.77,590.55,16.6,1121.49,48.86,838.23,35.43,1439.73,144.78,1280.56,98.81,1151.29
1152144000,81.34,587.49,47.72,590.51,16.32,1120.65,48.75,838.06,35.23,1439.27,144.6,1280.46,98.42,1151.05
1152230400,81.26,587.45,47.68,590.47,16.18,1120.24,48.79,838.13,34.99,1438.78,144.35,1280.33,98.18,1150.9
1152316800,81.19,587.41,47.66,590.45,15.98,1119.63,48.9,838.3,34.73,1438.29,144.1,1280.19,97.92,1150.74
1152403200,81.13,587.37,47.65,590.44,15.74,1118.89,49.06,838.53,34.51,1437.82,143.96,1280.11,97.65,1150.58
1152489600,81.08,587.34,47.63,590.43,15.47,1118.05,49.29,838.87,34.28,1437.46,143.78,1280.02,97.52,1150.49
1152576000,81.05,587.32,47.61,590.41,15.24,1117.32,49.48,839.16,34.19,1437.27,143.69,1279.97,97.51,1150.49
1152662400,81.05,587.32,47.64,590.43,15.01,1116.61,49.52,839.21,34.12,1437.14,143.57,1279.9,97.69,1150.6
1152748800,81.09,587.34,47.65,590.45,14.76,1115.81,49.57,839.28,34.06,1436.97,143.41,1279.82,97.95,1150.76
1152835200,81.07,587.33,47.64,590.43,14.49,1114.97,49.57,839.29,33.98,1436.73,143.19,1279.7,97.95,1150.76
1152921600,81.03,587.31,47.63,590.42,14.18,1113.98,49.61,839.35,33.82,1436.42,142.89,1279.54,97.79,1150.66
1153008000,80.98,587.28,47.62,590.42,13.89,1113.02,49.65,839.4,33.68,1436.1,142.59,1279.38,97.58,1150.53
1153094400,80.94,587.26,47.61,590.4,13.56,1111.93,49.66,839.42,33.52,1435.77,142.25,1279.2,97.33,1150.36
1153180800,80.88,587.22,47.61,590.4,13.16,1110.63,49.66,839.43,33.36,1435.36,141.85,1278.98,97.4,1150.4
1153267200,80.82,587.19,47.6,590.4,12.8,1109.43,49.51,839.2,33.16,1435.22,141.33,1278.7,96.78,1150.03
1153353600,80.77,587.15,47.61,590.41,12.39,1108.03,49.37,838.99,33.14,1435.01,140.79,1278.4,96.71,1149.99
1153440000,80.73,587.13,47.61,590.41,12.02,1106.77,49.26,838.83,33.02,1434.84,140.45,1278.22,96.7,1149.98
1153526400,80.79,587.17,47.67,590.46,11.65,1105.53,49.19,838.72,32.94,1434.78,140.15,1278.06,96.87,1150.09
1153612800,80.83,587.19,47.65,590.45,11.41,1104.7,49.1,838.59,33,1434.84,139.86,1277.9,97.14,1150.26
1153699200,80.78,587.16,47.62,590.41,11.25,1104.12,48.99,838.42,32.95,1434.68,139.44,1277.66,97.2,1150.29
1153785600,80.72,587.12,47.61,590.41,10.76,1102.39,48.86,838.23,32.86,1434.49,138.96,1277.39,97.2,1150.29
1153872000,80.75,587.14,47.63,590.43,10.36,1100.99,48.64,837.91,32.77,1434.27,138.55,1277.17,97.11,1150.24
1153958400,80.74,587.13,47.6,590.39,9.95,1099.54,48.49,837.68,32.68,1434.01,138.06,1276.89,97.06,1150.21
1154044800,80.7,587.11,47.59,590.39,9.63,1098.34,48.42,837.57,32.53,1433.7,137.97,1276.84,97.23,1150.31
1154131200,80.64,587.08,47.58,590.38,9.42,1097.58,48.31,837.41,32.39,1433.47,138.16,1276.95,97.53,1150.5
1154217600,80.55,587.02,47.58,590.37,9.15,1096.6,48.18,837.22,32.29,1433.22,138.16,1276.95,97.71,1150.61
1154304000,80.46,586.97,47.56,590.36,8.85,1095.5,48,836.95,32.16,1433.02,137.88,1276.79,97.72,1150.62
1154390400,80.36,586.91,47.56,590.36,8.43,1093.9,47.86,836.74,32.08,1432.66,137.55,1276.61,97.54,1150.51
1154476800,80.25,586.85,47.55,590.35,8.08,1092.59,47.77,836.61,31.85,1432.19,137.17,1276.39,97.24,1150.32
1154563200,80.12,586.77,47.54,590.34,7.73,1091.24,47.66,836.45,31.66,1431.7,136.79,1276.18,97.05,1150.2
1154649600,79.97,586.68,47.53,590.33,7.35,1089.77,47.63,836.4,31.37,1431,137.11,1276.35,96.97,1150.15
1154736000,79.79,586.57,47.52,590.33,6.99,1088.34,47.52,836.23,31.07,1430.38,136.81,1276.19,96.91,1150.11
1154822400,79.62,586.47,47.52,590.32,6.67,1087.04,47.42,836.09,30.78,1429.69,136.81,1276.19,96.79,1150.04
1154908800,79.48,586.38,47.52,590.32,6.21,1085.22,47.37,836.01,30.45,1428.93,135.49,1275.45,96.64,1149.94
1154995200,79.03,586.25,47.33,590.26,5.83,1083.63,47.15,835.89,30.11,1428.1,134.09,1274.78,96.15,1149.77
1155081600,79.11,586.17,47.47,590.27,5.44,1081.98,47.26,835.84,29.77,1427.36,134.07,1274.65,96.3,1149.72
1155168000,78.92,586.05,47.44,590.24,5.1,1080.55,47.21,835.78,29.36,1426.59,133.56,1274.37,96.16,1149.63
1155254400,78.68,585.91,47.41,590.22,4.75,1079,47.13,835.66,29.02,1425.81,133.02,1274.07,95.88,1149.44
1155340800,78.39,585.74,47.36,590.17,4.4,1077.43,47.05,835.54,28.68,1425.03,132.46,1273.75,95.48,1149.18
1155427200,78.09,585.56,47.35,590.16,4.01,1075.7,46.97,835.42,28.33,1424.22,131.89,1273.43,95.11,1148.94
1155513600,77.8,585.39,47.34,590.15,3.81,1074.74,46.9,835.31,27.97,1423.4,131.33,1273.12,94.74,1148.69
1155600000,77.46,585.18,47.31,590.13,3.73,1074.39,46.84,835.22,27.64,1422.63,130.83,1272.83,94.39,1148.47
1155686400,76.97,584.88,47.24,590.06,3.57,1073.55,46.77,835.12,27.3,1421.82,130.29,1272.53,94.07,1148.25
1155772800,76.54,584.62,47.19,590.01,3.6,1073.71,46.69,835,26.96,1420.99,129.76,1272.21,93.7,1148.01
1155859200,76.07,584.32,47.14,589.96,3.2,1071.75,46.64,834.91,26.6,1420.14,129.21,1271.89,93.22,1147.69
1155945600,75.69,584.09,47.19,590,2.87,1070.07,46.61,834.88,26.25,1419.37,129.07,1271.82,93.06,1147.59
1156032000,75.48,583.96,47.28,590.09,3.6,1073.7,46.66,834.96,26,1418.83,130.16,1272.45,93.74,1148.04
1156118400,74.98,583.65,47.22,590.04,3.94,1075.39,46.61,834.88,25.72,1418.05,130.19,1272.46,94.01,1148.21
1156204800,74.49,583.35,47.18,590,3.99,1075.59,46.56,834.8,25.38,1417.21,130.01,1272.36,94.03,1148.23
1156291200,73.99,583.04,47.15,589.97,4.14,1076.26,46.51,834.72,25.03,1416.33,129.71,1272.19,93.88,1148.13
1156377600,73.49,582.73,47.13,589.95,4.09,1076.06,46.55,834.79,24.68,1415.44,129.38,1271.99,93.5,1147.88
1156464000,73,582.42,47.15,589.97,3.99,1075.61,46.7,835.01,24.3,1414.6,129.07,1271.81,93.03,1147.57
1156550400,72.58,582.17,47.21,590.03,4.01,1075.69,46.67,834.97,23.99,1413.81,128.85,1271.69,92.84,1147.45
1156636800,72.23,581.95,47.28,590.09,4.02,1075.73,46.72,835.04,23.68,1413.11,128.7,1271.6,92.9,1147.48
1156723200,71.89,581.74,47.3,590.11,4.09,1076.05,46.86,835.25,23.45,1412.54,128.63,1271.56,93.28,1147.73
1156809600,71.9,581.75,47.6,590.39,4.24,1076.74,47.25,835.84,23.23,1412.49,129.53,1272.09,94.43,1148.49
1156896000,72.33,582.01,47.52,590.32,5.09,1080.49,47.58,836.33,23.48,1413.04,130.96,1272.91,96.23,1149.67
1156982400,72.52,582.13,47.21,590.03,5.16,1080.78,47.56,836.3,23.6,1413.35,131.6,1273.28,97.28,1150.35
1157068800,72.56,582.15,47.01,589.83,5.19,1080.94,47.48,836.17,23.7,1413.59,131.94,1273.47,97.8,1150.67
1157155200,72.63,582.19,46.98,589.8,5.22,1081.04,47.44,836.11,23.79,1413.81,132.2,1273.61,98.1,1150.85
1157241600,72.92,582.38,47.69,590.48,5.45,1082.04,47.57,836.3,23.93,1413.96,132.25,1273.64,98.13,1150.87
1157328000,73.39,582.67,47.75,590.54,5.8,1083.5,47.59,836.34,24.07,1413.96,132.25,1273.64,98.13,1150.87
1157414400,73.74,582.89,47.68,590.48,5.67,1082.95,47.58,836.33,24.25,1414.9,132.17,1273.6,98.14,1150.88
1157500800,73.91,582.99,47.64,590.44,5.66,1082.91,47.56,836.3,24.34,1415.2,132.12,1273.56,98.1,1150.85
1157587200,74.02,583.06,47.59,590.39,5.6,1082.68,47.51,836.23,24.43,1415.41,131.94,1273.46,98.03,1150.81
1157673600,74.05,583.08,47.55,590.35,5.53,1082.37,47.45,836.13,24.52,1415.58,131.74,1273.35,97.93,1150.75
1157760000,74.03,583.06,47.52,590.32,5.41,1081.84,47.38,836.02,24.58,1415.7,131.46,1273.19,97.83,1150.68
1157846400,73.95,583.01,47.5,590.3,5.28,1081.31,47.29,835.9,24.62,1415.78,131.19,1273.04,97.76,1150.64
1157932800,73.83,582.94,47.47,590.27,5.05,1080.34,47.2,835.76,24.6,1415.79,130.86,1272.85,97.68,1150.59
1158019200,73.66,582.83,47.45,590.26,4.81,1079.3,47.11,835.62,24.57,1415.67,130.5,1272.65,97.59,1150.54
1158105600,73.51,582.74,47.48,590.28,4.66,1078.59,47.01,835.47,24.58,1415.64,130.11,1272.42,97.49,1150.47
1158192000,73.6,582.8,47.69,590.48,4.57,1078.19,47.2,835.77,24.57,1416.23,129.94,1272.32,97.59,1150.54
1158278400,74.7,583.48,48.08,590.85,5.21,1081.02,48.02,836.98,25.4,1418.53,130.26,1272.5,98.09,1150.85
1158364800,75.67,584.08,47.9,590.68,5.78,1083.42,48.32,837.43,26.01,1419.53,130.35,1272.56,98.29,1150.97
1158451200,76.22,584.42,47.78,590.56,5.96,1084.16,48.45,837.62,26.29,1420.08,130.34,1272.55,98.3,1150.98
1158537600,76.55,584.63,47.71,590.5,5.76,1083.33,48.5,837.7,26.48,1420.48,130.2,1272.47,98.26,1150.96
1158624000,76.78,584.77,47.68,590.47,5.69,1083.05,48.54,837.76,26.64,1420.84,130.09,1272.41,98.14,1150.88
1158710400,76.91,584.85,47.64,590.44,5.63,1082.78,48.55,837.77,26.79,1421.1,129.95,1272.33,98.04,1150.82
1158796800,77.01,584.91,47.53,590.33,5.53,1082.38,48.52,837.72,26.89,1421.36,129.76,1272.22,97.95,1150.76
1158883200,77.09,584.96,47.42,590.23,5.41,1081.83,48.47,837.66,26.99,1421.57,129.48,1272.06,97.77,1150.65
1158969600,77.07,584.95,47.41,590.22,5.27,1081.27,48.44,837.61,27.07,1421.79,129.23,1271.91,97.33,1150.38
1159056000,77.07,584.95,47.38,590.19,5.15,1080.75,48.41,837.56,27.17,1422,129,1271.77,96.98,1150.16
1159142400,76.99,584.9,47.34,590.15,5.03,1080.24,48.35,837.48,27.25,1422.12,128.73,1271.62,96.69,1149.98
1159228800,76.88,584.83,47.3,590.11,4.87,1079.55,48.29,837.38,27.26,1422.2,128.39,1271.42,96.25,1149.69
1159315200,76.76,584.75,47.25,590.06,4.67,1078.65,48.22,837.28,27.22,1422.06,128.01,1271.2,95.88,1149.44
1159401600,76.63,584.67,47.23,590.05,4.43,1077.58,48.22,837.28,27.24,1422.01,127.79,1271.07,95.56,1149.23
1159488000,76.63,584.68,47.25,590.06,4.47,1077.76,48.28,837.37,27.23,1422.06,128.26,1271.35,95.86,1149.43
1159574400,76.51,584.6,47.19,590.01,4.46,1077.72,48.31,837.41,27.22,1422.07,128.42,1271.44,96.15,1149.62
1159660800,76.76,584.75,47.5,590.3,4.73,1078.9,48.52,837.73,27.24,1422.35,128.68,1271.59,96.36,1149.76
1159747200,77.16,585,47.46,590.26,5.88,1083.82,48.69,837.98,27.45,1422.62,128.84,1271.68,96.7,1149.98
1159833600,77.42,585.16,47.37,590.18,6.03,1084.47,48.72,838.02,27.5,1422.83,128.98,1271.76,96.9,1150.11
1159920000,77.56,585.24,47.31,590.12,6.17,1085.06,48.69,837.97,27.62,1423.1,129.04,1271.8,96.86,1150.09
1160006400,77.68,585.31,47.26,590.08,6.24,1085.35,48.64,837.91,27.77,1423.32,129.1,1271.84,96.89,1150.1
1160092800,77.72,585.34,47.2,590.02,6.15,1084.99,48.6,837.85,27.86,1423.52,129.05,1271.8,96.88,1150.1
1160179200,77.72,585.34,47.17,589.99,6.11,1084.82,48.54,837.76,27.93,1423.68,128.93,1271.73,96.77,1150.03
1160265600,77.71,585.33,47.15,589.97,6.07,1084.62,48.48,837.66,27.99,1423.82,128.78,1271.65,96.6,1149.92
1160352000,77.67,585.31,47.13,589.95,6,1084.35,48.41,837.55,28.06,1424.01,128.57,1271.53,96.38,1149.77
1160438400,77.62,585.28,47.11,589.93,5.77,1083.36,48.33,837.44,28.13,1424.14,128.35,1271.4,96.13,1149.61
1160524800,77.61,585.27,47.16,589.98,5.63,1082.79,48.28,837.37,28.14,1424.19,128.06,1271.23,95.83,1149.41
1160611200,77.94,585.47,47.28,590.1,5.54,1082.39,48.36,837.49,28.29,1424.52,127.89,1271.13,95.79,1149.38
1160697600,78.13,585.58,47.18,589.99,5.65,1082.85,48.34,837.46,28.4,1424.76,127.83,1271.1,95.53,1149.22
1160784000,78.18,585.61,47.12,589.93,5.45,1082.01,48.28,837.36,28.49,1424.96,127.72,1271.03,95.19,1148.99
1160870400,78.19,585.62,47.1,589.92,5.39,1081.77,48.22,837.28,28.55,1425.11,127.56,1270.94,94.82,1148.75
1160956800,77.9,583.81,46.91,588.08,5.45,1078.79,47.98,834.6,28.53,1420.69,126.99,1266.79,94.11,1144.98
1161043200,78.34,585.71,47.22,590.04,5.32,1081.47,48.08,837.07,28.78,1425.63,127.53,1270.92,94.01,1148.21
1161129600,78.95,586.07,47.43,590.24,5.27,1081.26,48.39,837.54,29.24,1426.67,127.73,1271.04,93.51,1147.88
1161216000,79.42,586.35,47.34,590.15,5.45,1082.05,48.49,837.68,29.56,1427.41,128.02,1271.2,92.94,1147.51
1161302400,80.31,586.88,47.76,590.54,6.11,1084.76,48.77,838.1,30.19,1428.82,129.08,1271.82,93.03,1147.57
1161388800,81.41,587.54,47.69,590.48,7.91,1091.93,48.96,838.39,30.81,1430.18,130.33,1272.55,93.76,1148.05
1161475200,81.7,587.71,47.57,590.37,8.46,1094.01,48.98,838.41,31.14,1430.9,131.18,1273.04,94.08,1148.26
1161561600,81.63,587.67,47.46,590.27,7.89,1091.44,48.81,838.16,31.38,1431.42,130.38,1272.57,94.35,1148.44
1161648000,81.48,587.58,47.37,590.18,8.7,1094.93,48.42,837.57,31.59,1431.86,132.2,1273.61,94.52,1148.55
1161734400,81.31,587.48,47.3,590.11,8.71,1094.97,48.1,837.11,31.75,1432.21,133.01,1274.06,94.65,1148.63
1161820800,81.2,587.41,47.26,590.07,8.8,1095.3,48.18,837.22,31.89,1432.53,133.47,1274.32,94.74,1148.69
1161907200,81.34,587.49,47.44,590.25,8.79,1095.27,48.02,836.98,32.03,1432.83,133.89,1274.56,94.8,1148.74
1161993600,82.88,588.42,48.82,591.55,9.86,1099.17,48.46,837.64,33.32,1435.55,135.6,1275.51,96.37,1149.76
1162080000,83.16,588.58,48.44,591.19,11.86,1106.24,48.58,837.81,34.36,1437.73,137.2,1276.41,98.97,1151.4
1162166400,82.5,588.18,48.13,590.9,12.83,1109.53,48.28,837.36,34.7,1438.43,138.23,1276.99,99.49,1151.72
1162252800,82.14,587.97,48,590.78,13.15,1110.6,47.97,836.9,34.81,1438.67,139.13,1277.49,99.47,1151.71
1162339200,81.87,587.81,47.94,590.72,13.32,1111.15,47.78,836.62,34.6,1438.1,139.63,1277.77,99.38,1151.65
1162425600,81.81,587.77,47.96,590.73,13.47,1111.66,47.7,836.5,34.68,1438.38,140.22,1278.1,99.3,1151.6
1162512000,81.76,587.74,47.9,590.68,13.78,1112.66,47.66,836.44,34.56,1438.15,140.63,1278.32,99.14,1151.5
1162598400,81.71,587.71,47.85,590.63,13.92,1113.13,47.65,836.43,34.41,1437.84,140.85,1278.44,98.76,1151.26
1162684800,81.66,587.69,47.8,590.59,13.99,1113.34,47.49,836.19,34.24,1437.48,141.03,1278.54,98.36,1151.02
1162771200,81.59,587.64,47.76,590.54,13.78,1112.67,47.3,835.91,34.06,1437.1,141.16,1278.61,98.02,1150.8
1162857600,81.51,587.59,47.72,590.51,13.75,1112.56,47.1,835.61,33.86,1436.67,141.2,1278.63,97.75,1150.63
1162944000,81.96,587.86,48.21,590.98,13.62,1112.14,47.26,835.85,33.88,1436.72,141.55,1278.82,97.63,1150.56
1163030400,82.49,588.18,48.27,591.02,15.76,1118.94,47.63,836.39,34.17,1437.33,142.32,1279.23,97.83,1150.68
1163116800,82.19,588,48.04,590.81,16.72,1121.84,47.88,836.77,34.18,1437.35,142.83,1279.51,97.84,1150.69
1163203200,81.97,587.87,47.95,590.72,16.63,1121.58,48.1,837.1,34.18,1437.34,143.25,1279.73,97.77,1150.65
1163289600,81.82,587.78,47.89,590.67,16.67,1121.71,48.16,837.18,34.29,1437.59,143.6,1279.92,97.69,1150.6
1163376000,81.71,587.72,47.86,590.64,16.59,1121.46,48.08,837.07,34.4,1437.8,143.84,1280.05,97.65,1150.57
1163462400,81.68,587.7,47.86,590.64,16.5,1120.97,47.86,836.74,34.52,1438.05,143.98,1280.13,97.59,1150.54
1163548800,81.5,587.59,47.81,590.59,16.77,1122,47.77,836.61,34.61,1438.25,144.02,1280.15,97.51,1150.49
1163635200,81.81,587.78,48.21,590.98,17.19,1123.23,47.75,836.58,34.94,1438.93,144.47,1280.39,98.44,1151.07
1163721600,82.91,588.43,48.58,591.32,18.51,1127.02,48,836.94,35.47,1440.59,145.28,1280.83,100.93,1152.61
1163808000,82.59,588.24,48.22,590.98,18.14,1125.99,47.97,836.91,35.47,1440.61,145.24,1280.81,101.01,1152.66
1163894400,82.22,588.02,48.06,590.83,17.92,1125.38,47.87,836.76,35.47,1440.54,145.01,1280.68,100.61,1152.41
1163980800,81.97,587.87,47.96,590.73,17.78,1124.98,47.72,836.54,35.26,1439.88,144.72,1280.53,100.17,1152.14
1164067200,81.81,587.78,47.88,590.66,17.66,1124.64,47.54,836.26,35.47,1440.38,144.49,1280.4,99.78,1151.9
1164153600,81.7,587.71,47.79,590.58,17.54,1124.27,47.43,836.09,35.47,1440.16,144.33,1280.32,99.47,1151.71
1164240000,81.66,587.69,47.76,590.54,17.42,1123.92,47.5,836.21,35.41,1439.87,144.4,1280.35,99.33,1151.62
1164326400,81.56,587.63,47.69,590.49,17.32,1123.63,47.45,836.13,35.24,1439.53,144.37,1280.34,99.14,1151.5
1164412800,81.46,587.56,47.65,590.44,17.13,1123.06,47.26,835.85,35.04,1439.13,144.26,1280.28,98.74,1151.25
1164499200,81.37,587.51,47.62,590.41,16.88,1122.31,47.06,835.55,34.82,1438.69,144.16,1280.22,98.34,1151
1164585600,81.26,587.44,47.64,590.43,16.67,1121.71,47.23,835.8,34.61,1438.24,144.08,1280.18,97.98,1150.78
1164672000,81.19,587.4,47.65,590.45,16.53,1121.29,47.62,836.38,34.38,1437.77,144.07,1280.18,97.73,1150.62
1164758400,81.15,587.38,47.64,590.44,16.36,1120.79,47.96,836.89,34.15,1437.3,144.22,1280.26,97.52,1150.49
1164844800,81.12,587.36,47.66,590.46,16.17,1120.23,48.02,836.98,33.92,1436.8,144.3,1280.3,97.35,1150.39
1164931200,81.28,587.46,47.8,590.58,16.16,1120.17,47.84,836.71,33.73,1436.41,144.5,1280.41,97.32,1150.37
1165017600,81.51,587.6,47.81,590.6,16.72,1121.84,47.67,836.46,33.68,1436.3,144.76,1280.55,97.52,1150.49
1165104000,81.5,587.59,47.77,590.55,16.85,1122.23,47.44,836.12,33.51,1435.95,144.58,1280.45,97.49,1150.47
1165190400,81.45,587.56,47.75,590.54,16.85,1122.23,47.21,835.77,33.34,1435.61,144.42,1280.36,97.39,1150.41
1165276800,81.41,587.54,47.73,590.52,16.78,1122.02,47.1,835.61,33.18,1435.27,144.19,1280.24,97.29,1150.35
1165363200,81.38,587.52,47.74,590.53,16.66,1121.67,47.14,835.66,33,1434.89,143.91,1280.09,97.04,1150.19
1165449600,81.35,587.5,47.74,590.53,16.53,1121.29,47.17,835.72,32.83,1434.55,143.68,1279.97,96.92,1150.12
1165536000,81.26,587.44,47.69,590.48,16.38,1120.77,47.19,835.74,32.65,1434.17,143.43,1279.83,96.77,1150.03
1165622400,81.23,587.43,47.69,590.49,16.14,1120.12,47.2,835.75,32.47,1433.77,143.12,1279.66,96.62,1149.93
1165708800,81.23,587.43,47.69,590.48,15.94,1119.51,47.21,835.77,32.28,1433.37,142.75,1279.46,96.4,1149.78
1165795200,81.21,587.42,47.68,590.47,15.73,1118.87,47.16,835.69,32.15,1433.08,142.38,1279.27,96.18,1149.64
1165881600,81.2,587.41,47.67,590.46,15.51,1118.18,47.01,835.48,32.2,1433.2,141.91,1279.01,95.88,1149.44
1165968000,81.24,587.43,47.69,590.48,15.3,1117.51,47,835.46,32.26,1433.33,141.32,1278.69,95.68,1149.31
1166054400,81.25,587.44,47.68,590.48,15.1,1116.89,46.97,835.41,32.36,1433.53,140.75,1278.38,95.48,1149.18
1166140800,81.2,587.41,47.64,590.43,14.88,1116.2,46.98,835.43,32.43,1433.7,140.14,1278.05,95.19,1148.99
1166227200,81,587.29,47.52,590.32,14.65,1115.48,47.12,835.63,32.49,1433.82,139.53,1277.72,94.87,1148.78
1166313600,80.79,587.17,47.49,590.29,14.4,1114.7,47.25,835.83,32.55,1433.96,138.89,1277.35,94.52,1148.55
1166400000,80.64,587.08,47.52,590.32,14.14,1113.85,47.28,835.88,32.61,1434.08,138.25,1277,94.24,1148.36
1166486400,80.68,587.1,47.54,590.34,14.02,1113.44,47.23,835.8,32.63,1434.11,137.62,1276.64,93.88,1148.13
1166572800,80.7,587.12,47.47,590.28,14.02,1113.45,47.33,835.96,32.49,1433.82,136.99,1276.29,93.5,1147.88
1166659200,80.59,587.05,47.47,590.27,14.05,1113.54,47.51,836.22,32.42,1433.68,136.34,1275.93,93.12,1147.63
1166745600,80.55,587.02,47.49,590.3,14.08,1113.64,47.56,836.29,32.47,1433.78,135.75,1275.6,92.76,1147.39
1166832000,80.78,587.16,47.63,590.43,14.19,1114.01,47.6,836.35,32.67,1434.21,135.34,1275.37,92.54,1147.25
1166918400,80.87,587.22,47.55,590.35,14.36,1114.55,47.56,836.29,32.83,1434.54,134.98,1275.17,92.34,1147.12
1167004800,80.92,587.24,47.56,590.36,14.47,1114.93,47.5,836.21,32.94,1434.77,134.71,1275.01,92.08,1146.95
1167091200,81.08,587.34,47.66,590.45,14.66,1115.52,47.52,836.23,33.1,1435.11,134.6,1274.96,91.98,1146.88
1167177600,81.13,587.37,47.6,590.4,14.87,1116.17,47.52,836.23,33.27,1435.44,134.41,1274.85,91.92,1146.84
1167264000,81.12,587.36,47.55,590.35,15.06,1116.76,47.58,836.32,33.35,1435.62,134.25,1274.76,91.84,1146.78
1167350400,81.06,587.33,47.52,590.32,15.24,1117.32,47.65,836.43,33.45,1435.83,134.08,1274.67,91.81,1146.77
1167436800,81,587.29,47.51,590.31,15.4,1117.81,47.59,836.34,33.54,1436.02,133.9,1274.56,91.9,1146.83
1167523200,80.95,587.26,47.51,590.31,15.54,1118.28,47.53,836.24,33.63,1436.2,133.69,1274.45,92.13,1146.98
1167609600,81.07,587.33,47.6,590.4,15.72,1118.83,47.58,836.33,33.83,1436.62,133.66,1274.43,92.21,1147.03
1167696000,81.09,587.34,47.56,590.36,15.92,1119.43,47.6,836.35,33.95,1436.87,133.64,1274.42,92.21,1147.03
1167782400,81.06,587.33,47.51,590.32,16.09,1119.99,47.61,836.36,33.91,1436.79,133.61,1274.4,92.02,1146.91
1167868800,81,587.29,47.5,590.3,16.28,1120.54,47.67,836.46,33.87,1436.7,133.62,1274.4,91.83,1146.78
1167955200,80.96,587.27,47.53,590.33,16.47,1121.09,47.63,836.4,33.85,1436.67,133.74,1274.47,91.74,1146.72
1168041600,81.03,587.31,47.65,590.44,16.92,1122.43,47.67,836.46,34.28,1437.55,135.18,1275.28,92.35,1147.13
1168128000,81.05,587.32,47.65,590.45,17.43,1123.95,47.64,836.41,34.64,1438.31,136.35,1275.94,92.96,1147.52
1168214400,81.5,587.59,47.99,590.77,18.02,1125.65,47.91,836.82,35.2,1439.45,137.92,1276.82,93.92,1148.16
1168300800,81.75,587.74,47.92,590.7,18.12,1125.92,48.09,837.09,35.45,1439.96,139.16,1277.51,94.91,1148.81
1168387200,81.59,587.65,47.84,590.63,18.02,1125.66,48.11,837.11,35.36,1439.78,139.89,1277.92,95.62,1149.27
1168473600,81.41,587.53,47.75,590.54,17.95,1132.16,48.07,837.06,35.19,1439.43,140.39,1278.19,96.04,1149.55
1168560000,81.35,587.5,47.7,590.49,17.93,1125.39,48.08,837.06,34.98,1439.02,140.65,1278.33,96.37,1149.77
1168646400,81.32,587.48,47.68,590.47,17.94,1125.44,47.93,836.85,34.79,1438.61,141.06,1278.55,96.77,1150.03
1168732800,81.3,587.47,47.68,590.47,17.95,1125.45,47.81,836.67,34.62,1438.27,141.49,1278.79,97.25,1150.33
1168819200,81.44,587.55,47.81,590.6,18.15,1126.02,47.86,836.74,34.61,1438.24,142.41,1279.28,98.19,1150.91
1168905600,81.44,587.55,47.79,590.57,18.19,1126.14,47.9,836.81,34.68,1438.4,143.56,1279.9,99.12,1151.49
1168992000,81.25,587.44,47.68,590.48,18.04,1125.7,47.8,836.65,34.54,1438.11,144.16,1280.22,99.29,1151.59
1169078400,81.32,587.48,47.46,590.27,17.97,1125.52,47.79,836.64,34.36,1437.71,144.41,1280.36,99.11,1151.48
1169164800,81.39,587.53,47.08,589.9,17.96,1125.49,47.82,836.69,34.2,1437.4,144.4,1280.36,98.84,1151.31
1169251200,81.33,587.49,46.73,589.55,17.91,1125.35,47.68,836.47,34.11,1437.2,144.22,1280.26,98.55,1151.13
1169337600,81.31,587.47,46.47,589.28,17.85,1125.18,47.5,836.2,33.99,1436.95,144.02,1280.15,98.24,1150.94
1169424000,81.31,587.48,46.18,589,17.85,1125.18,47.37,836.01,33.83,1436.63,143.87,1280.07,97.96,1150.77
1169510400,81.28,587.46,45.91,588.72,17.87,1125.24,47.26,835.84,33.73,1436.41,143.64,1279.94,97.7,1150.6
1169596800,81.27,587.45,45.63,588.44,17.87,1125.22,47.38,836.02,33.69,1436.33,143.29,1279.75,97.39,1150.41
1169683200,81.2,587.41,45.35,588.16,17.81,1125.11,47.46,836.14,33.64,1436.23,142.86,1279.52,97.04,1150.2
1169769600,81.12,587.37,45.01,587.83,17.61,1124.73,47.42,836.09,33.61,1436.16,142.37,1279.26,96.64,1149.95
